 # File h.dat, created by Task#1 of TABOO on 2025.03.09 time=16.06.51
 # These h numbers are of _tidal_ type
 86        0.17585058E-01       0.15724761E+00       0.18719865E-08       0.16337728E-09      -0.20314453E-30       0.25808155E-01       0.14856802E-03      -0.20737704E-27       0.31984879E-06       0.15177391E-05       0.69639937E-24       0.21478370E-09       0.14628075E-11      -0.80696875E-25
 87        0.17411831E-01       0.15181188E+00       0.14975756E-08       0.12196634E-09       0.25848366E-30       0.25330442E-01       0.14324734E-03       0.27869216E-27       0.26193317E-06       0.13654099E-05      -0.77999625E-24       0.17523959E-09       0.11627440E-11       0.87443353E-25
 88        0.17242589E-01       0.14660169E+00       0.11956820E-08       0.90870806E-10      -0.22520061E-30       0.24863056E-01       0.13810224E-03       0.31141595E-27       0.21459819E-06       0.12265238E-05      -0.31224450E-24       0.14293458E-09       0.92434235E-12       0.27770721E-25
 89        0.17077198E-01       0.14160749E+00       0.95261330E-09       0.67559193E-10       0.12235957E-30       0.24405694E-01       0.13312844E-03      -0.42538186E-27       0.17590359E-06       0.11002822E-05       0.69167365E-24       0.11655303E-09       0.73490631E-12      -0.72011282E-25
 90        0.16915526E-01       0.13682001E+00       0.75720228E-09       0.50112784E-10       0.88192879E-31       0.23958063E-01       0.12832163E-03       0.90110048E-28       0.14426035E-06       0.98584620E-06       0.37999515E-24       0.95016191E-10       0.58435908E-12      -0.50193509E-25
 91        0.16757449E-01       0.13223034E+00       0.60035288E-09       0.37079308E-10      -0.13766095E-30       0.23519885E-01       0.12367746E-03      -0.32341690E-27       0.11837006E-06       0.88236201E-06       0.90228412E-24       0.77440048E-10       0.46470181E-12      -0.10430682E-24
 92        0.16602846E-01       0.12782988E+00       0.47466523E-09       0.27361047E-10      -0.17574171E-30       0.23090891E-01       0.11919156E-03       0.31261962E-27       0.97173548E-07       0.78898150E-06      -0.14070460E-23       0.63100576E-10       0.36958428E-12       0.17078939E-24
 93        0.16451603E-01       0.12361038E+00       0.37412668E-09       0.20129423E-10       0.17871400E-30       0.22670824E-01       0.11485956E-03       0.17994980E-27       0.79807705E-07       0.70487755E-06       0.45731330E-24       0.51405090E-10       0.29396438E-12      -0.68147163E-25
 94        0.16303609E-01       0.11956388E+00       0.29385759E-09       0.14759889E-10       0.13839501E-30       0.22259437E-01       0.11067712E-03      -0.26314878E-27       0.65569666E-07       0.62925534E-06       0.77895364E-24       0.41868657E-10       0.23383812E-12      -0.91212125E-25
 95        0.16158758E-01       0.11568276E+00       0.22990255E-09       0.10782361E-10      -0.73532237E-31       0.21856491E-01       0.10663992E-03      -0.81395670E-27       0.53887186E-07       0.56136020E-06       0.15686899E-23       0.34094689E-10       0.18602542E-12      -0.17095631E-24
 96        0.16016948E-01       0.11195972E+00       0.17905914E-09       0.78435356E-11       0.10046928E-30       0.21461759E-01       0.10274368E-03      -0.46223422E-27       0.44294331E-07       0.50048251E-06       0.79212916E-24       0.27758986E-10       0.14800024E-12      -0.85924953E-25
 97        0.15878082E-01       0.10838774E+00       0.13873767E-09       0.56782815E-11       0.19791051E-30       0.21075020E-01       0.98984162E-04      -0.27517137E-27       0.36411586E-07       0.44596037E-06       0.81357734E-24       0.22596631E-10       0.11775575E-12      -0.95077883E-25
 98        0.15742066E-01       0.10496013E+00       0.10684646E-09       0.40879499E-11      -0.36685528E-30       0.20696063E-01       0.95357201E-04      -0.11613939E-27       0.29929659E-07       0.39718062E-06       0.50407989E-24       0.18391233E-10       0.93697406E-13      -0.65297074E-25
 99        0.15608809E-01       0.10167046E+00       0.81698205E-10       0.29239492E-11      -0.31684004E-31       0.20324683E-01       0.91858684E-04       0.41641741E-27       0.24596298E-07       0.35357839E-06      -0.73297385E-24       0.14966097E-10       0.74558062E-13       0.77932255E-25
100        0.15478226E-01       0.98512594E-01       0.61933481E-10       0.20753247E-11       0.43698211E-30       0.19960684E-01       0.88484573E-04       0.70822267E-27       0.20205589E-07       0.31463587E-06      -0.99496889E-24       0.12176996E-10       0.59330605E-13       0.99522676E-25
101        0.15350232E-01       0.95480678E-01       0.46458492E-10       0.14593787E-11      -0.74884149E-31       0.19603877E-01       0.85230903E-04      -0.32788789E-27       0.16589287E-07       0.27988030E-06       0.78787722E-24       0.99062368E-11       0.47214482E-13      -0.88369800E-25
102        0.15224748E-01       0.92569103E-01       0.34394370E-10       0.10145956E-11      -0.24076217E-30       0.19254080E-01       0.82093790E-04       0.21217356E-28       0.13609776E-07       0.24888158E-06      -0.39193688E-24       0.80578104E-11       0.37573252E-13       0.54119525E-25
103        0.15101697E-01       0.89772522E-01       0.25035956E-10       0.69531372E-12       0.37692733E-31       0.18911115E-01       0.79069434E-04       0.10488335E-26       0.11154372E-07       0.22124958E-06      -0.10492119E-23       0.65534174E-11       0.29900870E-13       0.94834829E-25
104        0.14981005E-01       0.87085827E-01       0.17818336E-10       0.46771695E-12       0.20709426E-31       0.18574814E-01       0.76154119E-04      -0.59435505E-27       0.91307031E-08       0.19663138E-06       0.15155006E-23       0.53292185E-11       0.23794925E-13      -0.17918493E-24
105        0.14862600E-01       0.84504146E-01       0.12289678E-10       0.30682484E-12      -0.33547234E-30       0.18245012E-01       0.73344217E-04       0.91739693E-27       0.74629624E-08       0.17470845E-06      -0.12884458E-23       0.43331770E-11       0.18935372E-13       0.13667738E-24
